0.290581,-0.280185,-0.117266,0.770611,-0.218435,1.80465,3.1446,0.960452,-0.120971,0.264209,-1.14923
-0.538932,-1.07388,-0.117266,-0.786942,0.101961,0.334678,1.4504,-0.0760226,2.06445,0.0889643,-0.661672
0.290581,-0.379397,0.626414,2.2493,0.0104195,0.21708,0.156227,1.93006,0.872403,-0.874884,-1.47427
-0.0649244,3.58907,-2.10041,0.652316,0.742753,-0.547305,0.0856355,1.06076,1.20353,-0.261526,-1.31175
1.7126,0.0174502,0.543783,0.277715,-0.218435,0.158281,1.30922,1.1945,1.00485,0.176587,-0.742932
1.5941,-0.0817616,0.461152,0.277715,-0.309976,0.805069,1.63865,1.1945,0.806178,0.176587,-0.824192
0.409083,-0.478608,0.378521,1.55925,0.55967,1.15786,1.30922,1.2948,-0.65077,-0.436771,-1.23049
0.409083,-0.478608,0.378521,1.55925,0.55967,1.15786,1.30922,1.2948,-0.65077,-0.436771,-1.23049
0.409083,-0.478608,0.378521,1.55925,0.55967,1.15786,1.30922,1.2948,-0.65077,-0.436771,-1.23049
0.409083,-0.478608,0.378521,1.55925,0.55967,1.15786,1.30922,1.2948,-0.65077,-0.436771,-1.23049
-0.0649244,2.39853,-0.117266,1.34237,-0.0811222,1.09906,1.94454,1.06076,0.541278,0.0889643,-0.742932
0.172079,-0.180973,2.11377,-0.984101,-0.401518,0.275879,-0.432035,-0.744716,1.00485,-0.699639,0.475966
-0.775936,-0.280185,-1.02621,1.80569,-0.309976,-0.429707,0.485654,1.3951,1.932,1.31568,-0.742932
0.527585,0.414297,-0.860946,1.44095,0.193503,0.805069,1.37981,1.49541,0.0777041,-0.261526,-1.47427
1.00159,0.315085,-0.613053,0.277715,-0.676143,-0.723701,-1.13795,0.124585,-0.38587,0.0889643,-0.0928532
0.290581,-0.677032,0.29589,-0.786942,-0.904997,-0.723701,-0.902645,-1.24624,-0.25342,-0.962507,0.719745
-0.0649244,-0.379397,0.0479962,-0.727794,0.0561903,1.71645,1.88572,-0.209761,0.739953,0.789945,-0.661672
0.0535775,1.20799,1.86588,0.948054,-0.126893,0.275879,0.0856355,1.16106,-0.319645,-0.261526,-1.47427
-0.894438,-0.974667,0.213258,-0.865805,-0.355747,-0.900098,2.61516,-0.577543,1.20353,2.63002,0.638485
-0.0649244,-0.677032,-0.530422,-0.84609,-0.721914,-0.547305,0.015044,-1.34654,-0.187196,1.05281,1.69486
-1.24994,-0.776244,-0.530422,-0.984101,-0.676143,-1.37049,-1.44385,-1.17937,0.408829,-1.13775,0.313446
-1.48695,-0.875455,-0.613053,-0.984101,-0.721914,-1.37049,-1.46738,-1.17937,0.408829,-1.05013,0.313446
-0.894438,1.3072,-1.60463,0.790327,-0.401518,-1.0177,-0.455566,0.65954,1.26975,-0.349149,-0.417892
-1.13144,-0.677032,-0.44779,-0.353193,0.330815,0.275879,1.42687,0.793279,3.5214,1.84142,-0.417892
1.94961,-0.180973,-1.02621,1.93385,1.292,0.334678,1.37981,1.32823,-1.11434,0.0889643,-0.580412
0.0535775,1.20799,1.86588,0.948054,-0.126893,0.275879,0.0856355,1.16106,-0.319645,-0.261526,-1.47427
-1.24994,-0.379397,0.874307,-0.570067,-0.767685,-1.78208,-0.69087,-0.911889,2.26313,-0.524394,0.963524
-1.24994,-0.379397,0.461152,-0.964385,0.376586,0.0994826,0.462123,-0.276631,0.143929,0.264209,-0.986711
-0.183426,-0.180973,0.461152,-1.04325,-0.264206,0.569873,0.203288,-0.176327,0.872403,0.789945,-0.742932
-0.657434,0.711932,-0.282528,-0.136318,-0.49306,-1.60568,-0.973236,-0.443804,0.541278,-0.699639,0.394706
-0.657434,0.711932,-0.282528,-0.136318,-0.49306,-1.60568,-0.973236,-0.443804,0.541278,-0.699639,0.394706
-0.538932,-0.478608,0.461152,-0.905237,-0.630372,-0.723701,-0.479096,-0.945324,0.872403,0.0889643,1.04478
-1.24994,0.811144,0.378521,-1.08268,-0.401518,-1.89968,-1.49091,-1.2128,0.607503,-1.313,0.719745
0.0535775,-1.61954,0.130627,-0.195466,0.101961,0.0406838,-0.714401,-0.0425879,0.872403,-0.612016,-0.255373
0.0535775,0.116662,0.543783,2.57461,-0.126893,0.0406838,0.415062,1.86319,-1.71037,-0.173903,-1.31175
0.0535775,0.0174502,0.543783,0.356578,-0.447289,-1.19409,-1.0203,0.124585,-0.120971,-1.40062,-0.255373
0.409083,0.116662,0.543783,1.42123,-0.0353514,1.80465,2.17985,1.22793,-0.716995,0.877568,-0.742932
-0.775936,-0.379397,0.130627,-1.02353,-0.355747,-0.7825,0.673898,-0.945324,-0.584545,-0.0862809,0.0696664
0.0535775,0.116662,0.543783,2.57461,-0.126893,0.0406838,0.415062,1.86319,-1.71037,-0.173903,-1.31175
0.0535775,0.414297,-0.613053,0.376294,0.330815,-0.194512,0.979794,0.826714,0.408829,0.176587,-1.06797
-1.84245,2.9938,-2.18304,0.100272,-0.126893,-0.0769139,0.250349,0.124585,1.00485,0.702322,-0.661672
-1.84245,3.04341,-2.18304,0.139704,-0.0811222,-0.0769139,0.156227,0.15802,1.00485,0.702322,-0.661672
-1.72395,3.09301,-2.18304,0.119988,-0.0353514,0.0406838,0.203288,0.124585,1.00485,0.702322,-0.661672
0.0535775,0.414297,-0.613053,0.376294,0.330815,-0.194512,0.979794,0.826714,0.408829,0.176587,-1.06797
-1.96096,3.19223,-2.18304,0.119988,-0.0811222,-0.135713,0.203288,0.124585,0.938628,0.789945,-0.661672
-1.24994,-0.280185,-0.613053,1.32266,0.239274,0.511075,0.226818,1.06076,0.673728,-0.962507,-0.986711
-0.301928,2.9938,-0.282528,-0.254614,0.513899,-0.312109,-0.361444,0.291759,0.342604,-0.962507,-1.23049
0.172079,0.116662,1.70062,0.849475,0.0104195,1.39306,2.25044,0.860148,-0.915669,1.05281,-0.824192
-0.301928,-0.875455,0.626414,0.494589,0.0104195,0.922666,0.720959,0.458932,-0.319645,0.702322,-0.580412
-0.183426,-0.776244,0.626414,0.534021,-0.0811222,0.863868,0.650367,0.458932,-0.319645,0.789945,-0.580412
1.00159,-0.180973,0.543783,-1.04325,-0.172664,-1.54688,-1.84386,-0.84502,-1.97527,0.0889643,0.0696664
-0.0649244,0.414297,0.0479962,-1.02353,-0.0811222,-1.25289,-1.67915,-0.711281,-0.915669,-0.173903,0.0696664
0.172079,0.215874,1.28746,-0.333477,-0.447289,-1.07649,-0.784992,-0.811585,0.475053,1.66617,1.53234
0.172079,-0.379397,0.213258,-0.708078,-0.538831,-0.7825,-0.620279,-1.34654,0.0114792,-0.962507,1.69486
-0.894438,0.315085,2.03114,-0.274329,-0.309976,0.0406838,-0.573218,-1.04563,0.739953,0.96519,1.45108
-0.0649244,1.60484,0.29589,-0.254614,0.0561903,0.628672,1.47393,-0.0760226,-0.716995,1.4033,-0.0115934
-0.183426,0.61272,-0.282528,1.81555,0.376586,0.922666,1.35628,1.3951,0.0114792,0.00134171,-0.986711
0.290581,0.711932,-0.778315,1.77612,0.422357,0.628672,1.40334,1.59571,-0.452095,0.00134171,-1.39301
0.527585,0.414297,-0.695684,0.15942,0.468128,0.687471,0.979794,0.692975,-0.716995,-0.173903,-1.39301
-0.42043,0.0174502,-0.0346349,1.83527,0.330815,0.922666,1.2151,1.26136,0.210154,0.176587,-0.661672
0.409083,-0.478608,0.461152,1.53953,0.55967,0.805069,1.26216,1.2948,-1.37924,-0.0862809,-1.23049
0.409083,-0.478608,0.461152,1.53953,0.55967,0.805069,1.26216,1.2948,-1.37924,-0.0862809,-1.23049
0.409083,-0.478608,0.461152,1.53953,0.55967,0.805069,1.26216,1.2948,-1.37924,-0.0862809,-1.23049
0.409083,-0.478608,0.461152,1.53953,0.55967,0.805069,1.26216,1.2948,-1.37924,-0.0862809,-1.23049
-1.13144,-1.2723,-0.199897,-0.116603,-0.218435,1.04026,0.391532,0.15802,2.1969,-0.261526,-0.0115934
0.646087,0.0174502,0.709045,2.64362,0.925836,1.04026,1.33275,1.99693,-1.51169,-0.436771,-1.14923
-0.775936,0.0174502,-0.943577,0.179135,-0.218435,-0.547305,0.438593,0.559236,1.6671,1.31568,-0.580412
2.66062,3.09301,0.378521,-0.944669,0.925836,-0.0769139,1.02685,0.927018,0.276379,-0.962507,-1.63679
-0.657434,0.513509,-0.530422,-1.02353,0.0104195,-0.0769139,0.862141,-0.209761,1.20353,0.439455,-0.905451
1.7126,1.10878,3.02272,0.829759,-0.0353514,-0.135713,0.720959,1.1945,-0.65077,0.702322,-0.905451
0.409083,-0.875455,1.03957,-0.51092,-0.218435,2.74543,1.14451,-0.276631,0.0114792,0.96519,0.557225
0.764589,-1.07388,0.874307,0.96777,0.0104195,1.74585,0.179757,0.993887,-0.120971,-0.349149,-0.417892
-0.183426,-1.07388,1.37009,-0.84609,-0.126893,-0.488506,-0.384974,-0.577543,-0.25342,-0.349149,-0.174113
-0.894438,1.3072,-2.76146,-0.944669,0.788524,0.0406838,-1.20854,-0.878455,0.541278,1.57855,0.232186
1.7126,-0.776244,0.130627,-1.08268,0.193503,-1.37049,-1.51444,-0.677847,-0.38587,-0.962507,-0.0115934
-0.894438,1.3072,-2.76146,-0.944669,0.788524,0.0406838,-1.20854,-0.878455,0.541278,1.57855,0.232186
-1.01294,0.116662,-1.02621,-1.00382,0.422357,0.393477,0.697428,-0.878455,0.872403,-0.524394,0.475966
0.527585,1.3072,-0.778315,0.0805561,0.513899,0.334678,0.579776,0.291759,0.0777041,-0.699639,-0.499152
0.527585,1.3072,-0.778315,0.0805561,0.513899,0.334678,0.579776,0.291759,0.0777041,-0.699639,-0.499152
0.409083,1.50563,-0.778315,0.0608402,0.55967,0.275879,0.579776,0.325194,0.0777041,-0.699639,-0.499152
0.527585,1.20799,-0.778315,0.0608402,0.55967,0.334678,0.650367,0.325194,0.0777041,-0.699639,-0.499152
-0.775936,0.513509,-0.530422,-0.294045,-0.447289,-0.312109,-0.102608,-0.443804,0.0777041,-0.612016,-0.0928532
-0.775936,0.315085,-0.613053,-0.313761,-0.401518,0.0406838,0.226818,-0.410369,0.143929,-0.699639,-0.0928532
-0.894438,0.811144,-0.530422,-0.84609,-0.49306,-1.13529,-0.902645,-0.778151,1.4022,1.92904,0.801005
-2.19796,2.69617,-1.60463,0.376294,-0.630372,-0.018115,0.603306,-0.744716,2.26313,0.176587,1.6136
1.12009,-0.280185,0.626414,-0.530636,-0.172664,0.0994826,0.250349,0.458932,1.1373,-0.349149,-0.417892
-1.36845,0.811144,-1.02621,0.0608402,-0.355747,0.922666,0.650367,0.0242814,0.673728,1.22806,-0.417892
-1.24994,0.61272,-1.02621,0.0411244,-0.264206,0.863868,0.673898,0.0242814,0.673728,1.14044,-0.417892
-0.0649244,0.0174502,2.1964,-1.04325,3.94671,0.393477,-0.267322,-0.209761,-0.65077,-0.436771,-1.14923
-0.0649244,-0.280185,0.0479962,-0.333477,-0.676143,-0.0769139,-0.102608,-0.443804,0.143929,-0.962507,0.0696664
-0.301928,-0.379397,0.130627,0.257999,-0.676143,0.0406838,-0.0790779,-0.0760226,0.0114792,-1.05013,-0.0115934
-1.13144,0.215874,1.1222,0.287573,-0.721914,-0.958897,-0.126139,-0.243196,2.1969,-0.524394,0.801005
-0.894438,-1.52033,-0.695684,-0.609499,-0.264206,-1.48809,-1.63209,-0.209761,2.32935,0.877568,-0.336633
-1.01294,-1.76836,-0.778315,-1.04325,-0.218435,-1.19409,-1.72621,-0.443804,2.79293,1.05281,-0.174113
-0.301928,-0.379397,0.130627,0.257999,-0.676143,0.0406838,-0.0790779,-0.0760226,0.0114792,-1.05013,-0.0115934
-0.0649244,-0.280185,0.0479962,-0.333477,-0.676143,-0.0769139,-0.102608,-0.443804,0.143929,-0.962507,0.0696664
-0.0649244,0.0174502,0.874307,0.573453,-0.676143,-0.018115,-0.0320169,0.191455,-0.187196,-1.13775,-0.0928532
1.7126,1.3072,1.45272,-0.865805,0.0104195,-1.42929,1.61512,-0.3435,-1.11434,0.527077,0.719745
0.764589,-0.0817616,-0.199897,-0.116603,0.513899,5.62657,4.10935,0.191455,-0.0547457,0.877568,-0.0115934
1.2386,-0.180973,0.626414,1.72683,-0.264206,0.158281,1.82689,1.1945,-1.51169,0.96519,-0.417892
-0.538932,0.61272,-0.860946,-0.0180232,-0.309976,0.0994826,0.109166,0.124585,0.0114792,1.4033,-0.417892
-0.42043,0.0174502,0.130627,1.77612,-0.172664,1.15786,1.33275,1.26136,0.276379,0.0889643,-0.742932
0.409083,-0.677032,0.626414,-1.00382,-0.447289,-0.135713,-1.2556,-0.677847,-0.120971,0.176587,-0.0928532
-0.538932,0.414297,0.130627,-0.313761,-0.721914,-0.0769139,-0.879114,-0.945324,1.1373,0.96519,1.6136
-0.0649244,-0.379397,0.0479962,-0.353193,-0.630372,0.0994826,-0.0790779,-0.443804,0.0777041,-0.874884,0.0696664
-0.657434,-0.478608,-0.282528,-0.905237,-0.584602,-1.13529,-1.11442,-1.14593,0.607503,-0.787262,1.04478
-0.42043,0.0174502,0.0479962,0.691748,-0.355747,-0.312109,-0.126139,0.458932,-0.51832,-0.436771,-0.580412
-1.48695,-0.180973,-0.613053,-0.136318,-0.676143,-1.37049,-1.37325,-0.577543,0.408829,-0.962507,0.232186
-0.657434,-0.478608,-0.282528,-0.905237,-0.584602,-1.13529,-1.11442,-1.14593,0.607503,-0.787262,1.04478
-0.657434,-0.478608,-0.0346349,-0.964385,-0.447289,-1.19409,-0.784992,-1.01219,0.872403,-0.612016,0.557225
-1.24994,-0.0817616,-0.530422,1.16493,-0.0353514,1.15786,0.744489,1.06076,0.607503,-0.612016,-0.986711
-1.13144,-0.180973,0.543783,-1.00382,0.0561903,-1.37049,0.015044,0.15802,1.73333,0.351832,-0.0928532
-0.301928,-0.974667,0.130627,-0.964385,0.147732,0.805069,0.062105,-0.209761,1.60088,3.15575,-0.255373
0.646087,-0.776244,0.791676,0.277715,-0.0353514,-0.488506,0.344471,0.793279,0.0114792,0.527077,-1.23049
1.3571,-0.379397,0.213258,-0.964385,0.0561903,-1.07649,-0.220261,0.258324,0.0777041,0.439455,-0.417892
-0.538932,-0.180973,0.709045,0.652316,-0.0811222,-0.312109,0.0385745,0.72641,-0.0547457,-0.173903,-1.14923
-1.72395,0.315085,1.1222,-0.668647,0.330815,0.628672,0.132696,-0.310065,0.673728,2.36715,-0.417892
-1.72395,0.116662,1.1222,-0.668647,0.285045,0.687471,0.156227,-0.3435,0.673728,2.27953,-0.417892
0.290581,-1.32191,-0.0346349,-0.353193,0.193503,-0.135713,-0.1732,0.0577161,0.607503,-0.787262,-0.742932
-1.48695,0.61272,-1.93515,-1.00382,-0.676143,-0.900098,-1.65562,-1.14593,1.1373,0.176587,0.557225
-0.183426,-0.875455,0.626414,1.81555,0.468128,2.33384,0.391532,1.82975,0.0777041,-0.436771,-1.39301
1.12009,-0.974667,1.03957,1.42123,0.285045,0.158281,-0.479096,1.32823,-0.25342,0.0889643,-0.417892
0.883091,-1.07388,0.956938,0.948054,0.376586,1.21666,-0.0320169,0.993887,-0.25342,-0.173903,-0.417892
-0.657434,-1.56994,0.213258,-0.84609,-0.0811222,0.687471,0.179757,-0.878455,0.541278,2.19191,0.719745
0.527585,0.513509,0.543783,0.090414,-0.355747,-0.194512,-0.00848644,-0.677847,-1.04812,-1.66349,1.12604
-1.60545,0.563115,-0.282528,-0.767226,1.15469,-0.488506,-0.243791,-0.544108,-0.319645,0.176587,-0.742932
0.527585,0.513509,0.543783,0.090414,-0.355747,-0.194512,-0.00848644,-0.677847,-1.04812,-1.66349,1.12604
-1.24994,1.20799,0.709045,-0.392625,0.0561903,0.187681,2.50928,-0.109457,0.408829,0.702322,-0.742932
0.527585,-0.57782,0.29589,1.55925,0.788524,0.74627,1.23863,1.26136,-1.97527,-0.962507,-1.23049
0.527585,-0.57782,0.29589,1.55925,0.788524,0.74627,1.23863,1.26136,-1.97527,-0.962507,-1.23049
-0.894438,0.811144,-0.0346349,-1.04325,0.193503,-0.664902,0.720959,-0.443804,-0.25342,2.5424,-0.824192
3.72714,-0.776244,0.461152,-0.984101,0.193503,-0.958897,0.32094,-0.00915324,-1.24679,-0.612016,-0.0928532
0.0535775,-0.379397,0.0479962,-0.333477,-0.264206,0.452276,0.532715,-0.176327,0.0777041,0.877568,0.0696664
-0.538932,-0.379397,-0.117266,1.67754,0.0561903,1.09906,0.556245,0.927018,0.607503,0.0889643,-0.255373
0.290581,0.86075,-1.60463,-1.02353,0.422357,-0.664902,-1.27913,0.0242814,-0.25342,-0.524394,-1.31175
-0.0649244,-1.2723,-0.282528,-0.215182,0.193503,0.275879,-0.267322,0.0577161,1.4022,-0.874884,-0.661672
0.527585,-0.57782,0.29589,1.55925,0.788524,0.74627,1.23863,1.26136,-1.97527,-0.962507,-1.23049
-0.0649244,-1.17309,0.543783,-0.806658,-0.401518,-1.0177,-0.855584,-0.577543,1.99823,-0.612016,0.719745
-1.01294,-0.180973,-0.117266,-0.570067,-0.813456,-0.370908,-0.596749,-0.945324,1.4022,1.92904,1.45108
-1.01294,-0.974667,-0.530422,-0.964385,1.97857,0.275879,0.109166,-0.577543,1.99823,1.14044,0.232186
0.0535775,0.513509,-1.02621,-1.06296,0.330815,0.21708,0.226818,-0.443804,-0.452095,-0.349149,-0.905451
1.00159,0.116662,1.20483,-0.806658,0.147732,0.0406838,0.932733,-0.310065,-0.120971,1.31568,0.0696664
0.290581,1.10878,0.130627,1.20436,-0.0811222,-0.547305,-1.5615,0.0242814,-0.120971,-1.75111,0.882265
0.0535775,0.513509,-1.02621,-1.06296,0.330815,0.21708,0.226818,-0.443804,-0.452095,-0.349149,-0.905451
1.00159,0.116662,1.20483,-0.806658,0.147732,0.0406838,0.932733,-0.310065,-0.120971,1.31568,0.0696664
-0.301928,6.21818,-1.19147,-1.1024,0.101961,-1.07649,1.54453,-0.209761,1.00485,0.6147,-0.417892
0.409083,-0.0817616,-0.530422,-0.786942,0.101961,-0.312109,0.250349,-0.142892,-0.584545,0.176587,-1.06797
-2.07946,0.513509,-0.943577,-0.944669,-0.859227,-1.0177,-1.16148,-1.58058,2.13068,-0.962507,1.6136
-2.07946,0.513509,-0.943577,-0.944669,-0.859227,-1.0177,-1.16148,-1.58058,2.13068,-0.962507,1.6136
-0.538932,0.315085,-0.44779,-0.964385,-0.401518,-1.37049,-0.455566,-0.711281,0.872403,0.176587,-0.0928532
0.527585,-0.776244,0.874307,-0.984101,-0.0353514,-0.841299,-0.949706,-0.544108,-0.25342,-0.261526,-0.417892
-1.36845,0.414297,1.37009,-0.74751,0.147732,-1.07649,0.391532,-0.443804,0.210154,1.31568,-0.417892
-0.538932,0.315085,-0.44779,-0.964385,-0.401518,-1.37049,-0.455566,-0.711281,0.872403,0.176587,-0.0928532
0.527585,-0.776244,0.874307,-0.984101,-0.0353514,-0.841299,-0.949706,-0.544108,-0.25342,-0.261526,-0.417892
0.409083,0.0174502,-0.613053,1.20436,0.0104195,0.74627,0.956263,1.16106,-0.584545,0.264209,-1.23049
0.764589,0.711932,-0.44779,0.6326,0.239274,-0.547305,0.438593,0.960452,-0.452095,0.351832,-1.06797
0.409083,-0.0817616,-0.530422,-0.786942,0.101961,-0.312109,0.250349,-0.142892,-0.584545,0.176587,-1.06797
-1.01294,0.811144,0.461152,-0.629215,-0.859227,-0.900098,-0.314383,-1.01219,1.26975,-0.874884,0.638485
-2.07946,0.513509,-0.943577,-0.944669,-0.859227,-1.0177,-1.16148,-1.58058,2.13068,-0.962507,1.6136
-2.19796,-1.07388,1.86588,-0.964385,-0.904997,-0.664902,-0.549688,-1.14593,1.932,-0.874884,0.232186
-0.657434,1.10878,0.130627,-0.0968867,-0.264206,2.77483,2.86223,0.0242814,-0.452095,1.49093,-0.336633
-0.183426,-0.677032,-0.117266,-0.195466,0.0561903,-0.370908,0.0385745,0.325194,1.33598,-0.261526,-0.661672
0.172079,0.215874,0.378521,1.67754,-0.630372,1.45186,1.00332,1.42854,-0.0547457,1.05281,-0.986711
0.172079,0.215874,0.378521,1.67754,-0.630372,1.45186,1.00332,1.42854,-0.0547457,1.05281,-0.986711
-0.42043,0.811144,-0.117266,-1.04325,-0.676143,-1.31169,-1.70268,-0.811585,-0.584545,-0.261526,0.0696664
-0.894438,2.69617,-1.52199,0.672032,-0.676143,-0.958897,-0.314383,0.559236,1.1373,-0.173903,-0.255373
0.527585,-0.379397,0.791676,-0.865805,-1.13385,-0.900098,-1.63209,-1.34654,-0.716995,0.6147,1.36982
-0.0649244,0.910356,1.45272,1.06635,-0.0811222,1.56945,0.579776,1.1945,0.0114792,-0.436771,-1.39301
-0.0649244,-0.0817616,-1.76989,-1.00382,-0.264206,3.03942,0.697428,-0.677847,-0.0547457,-0.699639,-0.417892
1.5941,0.0174502,0.709045,-0.905237,-0.676143,-0.312109,-1.06736,-0.778151,-0.65077,-0.874884,0.719745
-0.657434,-0.776244,0.543783,-0.964385,-0.401518,-0.018115,-0.737931,-0.778151,1.79955,0.0889643,0.719745
-1.13144,-0.180973,-0.530422,2.32816,0.101961,0.981465,0.697428,1.76288,1.07108,-0.436771,-0.905451
-0.538932,-0.875455,0.709045,-0.688363,-0.630372,-0.194512,-1.30266,-1.07906,0.739953,-0.699639,0.963524
-0.657434,-0.776244,0.543783,-0.964385,-0.401518,-0.018115,-0.737931,-0.778151,1.79955,0.0889643,0.719745
-0.0649244,0.910356,1.45272,1.06635,-0.0811222,1.56945,0.579776,1.1945,0.0114792,-0.436771,-1.39301
-0.894438,0.711932,-2.18304,-0.984101,1.06315,-0.7825,-0.714401,-0.209761,0.276379,0.264209,-1.06797
0.290581,-0.0817616,-0.199897,2.32816,0.0104195,1.15786,2.67399,1.99693,-0.78322,0.6147,-1.47427
-0.0649244,-0.57782,-0.199897,-0.0180232,-0.49306,-0.135713,0.744489,-0.744716,0.342604,1.49093,1.69486
-0.0649244,-0.0817616,-1.76989,-1.00382,-0.264206,3.03942,0.697428,-0.677847,-0.0547457,-0.699639,-0.417892
-1.24994,0.0174502,0.0479962,-0.471488,-0.676143,0.275879,-0.926175,-1.48028,1.33598,-0.874884,1.85738
0.0535775,2.1009,-0.778315,-1.02353,0.147732,-1.31169,-0.314383,-0.276631,-0.120971,0.176587,-0.905451
-0.657434,-1.37151,0.461152,-1.02353,-0.0811222,-0.547305,-0.526157,-0.677847,0.475053,0.351832,-0.174113
1.5941,0.0174502,0.709045,-0.905237,-0.676143,-0.312109,-1.06736,-0.778151,-0.65077,-0.874884,0.719745
0.409083,-0.280185,0.461152,2.47603,-0.355747,0.393477,0.391532,1.96349,-1.44547,-0.173903,-1.23049
0.527585,0.0174502,0.213258,1.24379,-0.264206,0.158281,0.0385745,1.32823,0.739953,2.63002,-0.742932
0.409083,-0.875455,0.461152,-1.02353,-0.447289,-0.194512,-1.2556,-0.744716,-0.187196,0.0889643,-0.0115934
0.409083,-0.875455,0.461152,-1.02353,-0.447289,-0.194512,-1.2556,-0.744716,-0.187196,0.0889643,-0.0115934
0.409083,-0.280185,0.461152,2.47603,-0.355747,0.393477,0.391532,1.96349,-1.44547,-0.173903,-1.23049
0.527585,0.0174502,0.213258,1.24379,-0.264206,0.158281,0.0385745,1.32823,0.739953,2.63002,-0.742932
0.646087,-0.677032,-0.530422,-1.02353,-0.218435,-0.488506,-0.926175,-0.443804,0.0114792,-1.40062,-0.580412
-0.0649244,-0.180973,-0.943577,0.257999,0.0561903,1.27546,1.68571,0.626106,-0.584545,-0.173903,-1.23049
0.646087,-0.677032,-0.530422,-1.02353,-0.218435,-0.488506,-0.926175,-0.443804,0.0114792,-1.40062,-0.580412
0.646087,0.315085,-0.44779,-0.944669,0.193503,-0.135713,-0.0320169,-0.376935,0.806178,0.6147,-0.0115934
0.172079,-0.57782,-0.199897,-0.727794,-0.721914,0.334678,-0.0555474,-1.41341,-0.187196,-1.05013,1.77612
0.172079,-0.677032,-0.44779,0.455157,-0.0353514,0.0994826,1.96807,0.458932,0.408829,0.439455,-0.0928532
0.172079,-0.677032,-0.44779,0.435442,-0.0353514,0.0994826,1.94454,0.458932,0.408829,0.439455,-0.0928532
0.172079,-0.677032,-0.44779,0.435442,-0.0353514,0.0994826,1.94454,0.458932,0.408829,0.439455,-0.0928532
0.0535775,-0.478608,0.378521,0.376294,0.0561903,0.687471,0.556245,0.458932,1.00485,0.264209,-0.0115934
0.172079,-0.677032,-0.44779,0.455157,-0.0353514,0.0994826,1.96807,0.458932,0.408829,0.439455,-0.0928532
0.172079,-0.677032,-0.44779,0.435442,-0.0353514,0.0994826,1.94454,0.458932,0.408829,0.439455,-0.0928532
-0.0649244,0.116662,1.37009,1.36209,0.330815,0.74627,1.30922,1.12763,-0.65077,-0.349149,-0.905451
1.12009,-0.677032,-0.530422,-1.02353,0.239274,-0.900098,-1.16148,-0.142892,-0.849445,-0.261526,-1.14923
0.290581,0.315085,1.1222,1.42123,0.468128,1.09906,1.37981,1.26136,-0.584545,0.00134171,-0.986711
-0.0649244,0.116662,1.37009,1.36209,0.330815,0.74627,1.30922,1.12763,-0.65077,-0.349149,-0.905451
-0.538932,0.61272,-1.93515,-1.04325,0.101961,-0.958897,-1.27913,-0.443804,0.143929,-0.962507,-0.580412
0.646087,-1.2227,0.0479962,-0.806658,-0.0353514,2.24564,1.77983,-0.209761,-0.0547457,1.05281,-0.499152
0.409083,2.69617,-2.01778,-0.964385,2.84821,-1.13529,0.29741,-0.0760226,-0.78322,0.702322,-1.06797
0.172079,-0.478608,0.213258,0.139704,-0.813456,-0.25331,-0.808523,-0.610977,1.07108,-0.173903,1.28856
0.0535775,-0.776244,0.29589,-0.0377391,-0.859227,-0.664902,-0.973236,-0.677847,1.26975,0.00134171,1.36982
-0.894438,0.0174502,-0.117266,-0.767226,-0.172664,-0.723701,1.88572,-0.176327,0.541278,0.96519,-0.580412
-0.301928,-1.17309,-0.117266,-0.984101,-0.49306,0.805069,1.12098,-1.14593,1.07108,1.31568,1.53234
0.646087,-1.2227,0.0479962,-0.806658,-0.0353514,2.24564,1.77983,-0.209761,-0.0547457,1.05281,-0.499152
-0.775936,0.711932,-2.43094,-1.02353,0.651211,-0.723701,-0.714401,-0.209761,0.475053,0.439455,-1.06797
-0.183426,-0.57782,0.29589,-0.944669,-0.813456,-0.664902,-0.855584,-0.911889,0.673728,0.877568,0.882265
-0.894438,1.00957,-1.10884,0.0411244,-0.584602,-0.606103,-0.0320169,-0.0760226,0.739953,1.75379,-0.0928532
-1.01294,-0.280185,-0.44779,-0.826374,-0.904997,1.09906,-0.290852,-1.41341,1.60088,1.4033,1.93864
